tx	gene_id	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
rna-XM_043153616.1	gene-E1B28_008786	36.787008	24.494127	27.05454	15.391593	30.2213	15.401352	26.684559	20.501838	30.324361	18.122805	32.151483	16.163503	20.124201	26.1345	27.497986	28.352531	24.636684	15.753076	26.311152	10.069345	13.157807	29.869031	16.886942
rna-XM_043153617.1	gene-E1B28_008787	71.405115	104.955712	67.80974	82.215935	69.501124	81.815898	78.582066	106.700392	86.157008	93.768163	76.428264	86.312319	63.370222	91.550723	76.634697	80.277158	80.653347	112.418619	81.358077	142.443293	163.613132	73.98264	74.246555
rna-XM_043153618.1	gene-E1B28_008788	18.924464	19.356528	20.071572	14.410828	21.182252	12.033306	22.165446	22.398448	17.293679	15.563392	25.280392	18.332026	16.364862	21.05841	21.89101	24.602556	16.418962	17.889992	25.688073	32.033711	18.523817	20.990301	21.346124
rna-XM_043153619.1	gene-E1B28_008789	32.159718	27.452267	28.350412	29.372284	31.351899	28.47926	32.098818	24.980524	34.604666	32.900843	31.329212	27.374341	27.2753	25.06731	30.908625	24.948291	29.709478	32.224757	30.994006	14.702134	22.177184	37.008531	17.014942
rna-XM_043153620.1	gene-E1B28_008790	22.989166	49.990207	25.537573	42.669457	24.754087	46.824045	27.921701	57.640757	28.510136	47.105519	25.809712	43.918198	24.934826	37.964465	27.583185	50.814302	23.695536	60.921753	25.975621	28.634959	32.309848	27.573245	32.294661
rna-XM_043153621.1	gene-E1B28_008791	33.145745	32.723691	42.415764	33.995641	35.680649	35.730212	41.931329	29.866434	38.726375	27.401655	37.905428	26.821429	40.494874	28.469699	36.694497	37.141847	34.625434	43.506777	42.326213	25.460785	33.129314	38.695039	19.551379
rna-XM_043153622.1	gene-E1B28_008792	0.353242	0	0	0	0.36834	0	0	0	0	1.206281	0	0.386461	0.214666	0.121354	0	0.240615	0	0	2.217696	0	0	0	1.268131
rna-XM_043153623.1	gene-E1B28_008792	19.278925	15.827064	13.466904	11.823293	15.263921	12.282779	12.742411	16.907967	17.650328	11.957127	16.573386	10.427399	11.360846	14.489423	13.394696	13.198885	11.418586	12.920348	12.930455	23.651163	10.306148	13.413661	7.423024
rna-XM_043153624.1	gene-E1B28_008793	128.987025	89.536535	138.073518	98.08968	146.184995	99.908674	141.489913	80.560125	122.249095	90.030201	105.438136	70.5037	155.578606	56.327473	131.872861	71.952827	104.58225	92.340276	115.54299	43.65092	83.147675	135.139217	46.205129
rna-XM_043153625.1	gene-E1B28_008794	15.440788	19.488975	14.998004	20.614124	15.714676	17.471311	17.108241	17.162958	16.337219	20.416286	17.685335	14.936943	14.358976	11.840007	16.169375	14.940998	13.238332	23.437126	18.113986	13.399667	21.521782	14.609591	11.475031
rna-XM_043153626.1	gene-E1B28_008795	161.623921	99.402929	140.891135	104.150714	136.930325	128.291428	118.840285	143.661377	129.521656	107.123195	110.041194	134.092929	125.16896	170.614081	125.34215	137.988303	132.527463	119.012959	115.19361	231.773556	111.803291	131.088383	117.260877
rna-XM_043153627.1	gene-E1B28_008796	130.16269	193.041615	198.500192	168.649777	167.131451	177.703485	191.361623	212.683626	170.280452	175.989802	262.580359	202.014424	150.698764	214.489914	169.134237	193.536165	208.207218	266.289567	263.030758	444.663715	287.377455	175.567469	183.372884
rna-XM_043153628.1	gene-E1B28_008797	42.427231	10.551984	29.928707	14.275402	34.489706	11.654037	42.475611	8.241109	46.00879	14.009735	47.740555	13.808632	40.642713	7.068365	45.01994	12.765983	42.23909	9.840213	44.402659	6.247205	12.602948	41.216843	12.232328
rna-XM_043153629.1	gene-E1B28_008798	2.172275	5.130743	1.127583	1.813358	2.273973	2.05355	1.74155	1.965977	3.113397	2.812359	6.482086	2.475817	2.28894	1.846049	1.904442	1.826278	0	3.746985	2.369049	2.294861	0	2.558589	2.600253
rna-XM_043153630.1	gene-E1B28_008798	13.884112	3.957418	10.230873	6.823228	10.655369	3.835653	8.951876	4.483721	12.414715	6.527886	5.516751	5.255945	7.236069	3.378291	8.791791	4.357652	9.346695	3.143206	6.845943	6.788093	13.069928	9.386443	4.50829
rna-XM_043153631.1	gene-E1B28_008799	9.614185	8.283911	11.480197	7.555551	12.876827	5.71106	9.90572	6.303142	17.177073	8.949416	14.981782	7.211854	11.059232	4.546598	9.525717	7.174272	9.860422	7.317884	11.535333	7.325242	7.74297	12.276191	4.798391
rna-XM_043153632.1	gene-E1B28_008800	44.08825	26.442497	29.91505	27.62806	36.330062	23.924081	38.075108	27.179126	40.900681	32.053033	33.607361	31.447338	27.69417	20.170373	39.118838	24.277544	38.307199	22.496713	33.462343	41.066811	32.09237	38.17414	31.060308
rna-XM_043153633.1	gene-E1B28_008801	20.574719	14.931162	17.6389	11.606729	19.689837	13.489279	18.205728	15.529312	20.124916	13.788784	17.706901	12.393385	15.787294	14.794478	18.334242	14.173722	15.836412	14.401192	17.907033	9.769596	9.563265	19.018411	10.828299
rna-XM_043153634.1	gene-E1B28_008802	7.010534	16.87706	11.294936	123.094788	4.613822	20.033182	4.130251	17.402811	3.503308	86.377757	4.213171	63.695924	3.079283	21.610446	2.94618	19.57026	9.577785	28.779048	3.137657	93.922306	101.135916	3.22481	55.596657
rna-XM_043153635.1	gene-E1B28_008803	18.559149	15.279311	19.654508	21.966401	20.049237	18.546006	17.419703	18.454565	18.796064	20.697228	17.859608	23.651729	18.442323	19.467441	18.978189	18.636391	16.847484	15.063175	17.351953	18.964764	22.997145	20.973994	16.858292
rna-XM_043153636.1	gene-E1B28_008804	41.245766	14.901689	44.188676	18.749842	39.043021	17.644242	41.202747	31.806765	39.019576	19.886308	41.692678	17.417272	36.352558	24.091999	39.294662	21.951051	31.595391	23.453349	42.830001	38.874988	23.252576	39.492904	36.145319
rna-XM_043153637.1	gene-E1B28_008805	37.020572	23.483237	35.846878	26.163191	33.646632	22.082344	29.139472	23.639559	30.791404	39.051655	38.07811	28.028618	26.199316	20.408502	28.771572	19.617716	24.472646	21.703137	40.187526	27.261309	23.832376	30.834316	19.45226
rna-XM_043153638.1	gene-E1B28_008806	53.823283	90.375555	32.722156	79.609389	41.816606	71.576571	32.783317	91.001064	51.13396	119.995943	43.891853	96.56049	34.674474	62.939763	34.983165	78.23504	40.888959	75.3701	29.68328	123.285837	107.805843	35.755507	101.625643
rna-XM_043153639.1	gene-E1B28_008807	13.700769	20.406104	12.532325	14.80377	15.302501	16.671098	16.027216	17.17839	16.989941	17.4438	16.068933	13.160658	12.79754	16.857182	15.075794	18.59563	9.963587	20.833001	15.999234	13.944369	15.430712	16.162406	11.611638
rna-XM_043153640.1	gene-E1B28_008808	142.847778	98.181569	150.054528	96.320322	158.28978	140.788091	141.562335	139.143241	139.300654	138.625035	138.869686	108.848659	165.798572	92.29749	148.901422	90.789885	128.889558	154.641371	153.573672	65.308775	109.169239	143.701683	55.902502
rna-XM_043153641.1	gene-E1B28_008809	17.033644	13.873314	14.914539	9.52183	15.073727	9.315174	15.081794	12.294962	18.816445	11.518401	19.689406	9.614992	13.209489	9.640807	16.17249	10.890221	14.640042	11.593851	18.797319	12.607797	19.124049	17.334297	6.596146
rna-XM_043153642.1	gene-E1B28_008810	104.943684	124.72072	91.995901	88.163064	101.385509	101.029422	89.024421	162.656564	104.904453	112.680177	113.302508	116.084171	91.220197	147.602045	90.845796	133.893513	111.050547	127.594314	93.754663	200.586049	131.707209	95.007903	112.766886
rna-XM_043153643.1	gene-E1B28_008811	38.375916	63.588567	27.127478	60.256561	33.409998	71.599141	32.8801	85.512629	37.087775	81.544081	28.782271	71.3728	32.537193	88.733197	34.50754	77.914385	34.153242	81.415985	31.765915	88.699208	71.620919	36.617466	86.026593
rna-XM_043153644.1	gene-E1B28_008812	8.916088	4.884591	3.51954	6.685573	7.069888	5.664942	5.416836	7.015928	6.044529	5.856075	5.036571	5.166946	4.982311	5.06873	3.324175	5.250808	4.912139	7.47644	5.307658	3.088666	0.73428	8.701438	6.840219
rna-XM_043153645.1	gene-E1B28_008812	3.774022	6.089285	7.243384	3.286664	6.745031	3.720549	6.840209	4.726468	6.850517	5.58813	7.180413	2.786793	4.29808	2.654976	3.743744	3.898025	2.559958	5.855971	7.136599	3.148971	7.554074	3.265452	1.305621
rna-XM_043153646.1	gene-E1B28_008812	0	0	2.027628	0	0	0	0	0	0	0	3.33585	0	0	0	2.401335	0	0	0	0	0	0	0	0
rna-XM_043153647.1	gene-E1B28_008813	7.132138	2.183422	5.117267	2.18412	5.298693	1.368942	6.160367	1.571598	5.614261	1.801711	6.987329	1.695317	3.705431	1.459654	4.708484	1.227696	3.633749	2.392886	5.242814	1.790457	3.208126	5.531606	2.067925
rna-XM_043153648.1	gene-E1B28_008814	56.236748	52.086323	40.260958	55.381661	44.979916	56.548268	42.269251	69.41897	55.606801	61.136305	39.336457	53.893565	40.587612	37.6294	46.318425	54.405132	47.432544	72.996615	38.4706	35.459885	40.492057	47.657718	76.784228
rna-XM_043153649.1	gene-E1B28_008815	105.126302	127.960428	95.452852	115.184049	105.221944	128.426282	107.069568	122.735651	115.000327	128.497912	97.346279	151.796995	86.421961	146.731815	122.708454	149.164837	101.349987	117.955225	105.084321	211.897989	135.766431	112.552558	239.661049
rna-XM_043153650.1	gene-E1B28_008816	16.854584	13.104003	16.773385	13.358024	15.658871	11.409464	17.847194	12.38694	18.252101	15.005956	18.697035	12.356445	15.831878	12.449183	16.407966	12.539657	14.164155	12.006773	14.248439	10.975994	14.557384	17.899238	11.911981
rna-XM_043153651.1	gene-E1B28_008817	220.483726	88.953075	96.380306	52.42142	149.16368	50.213144	182.61456	85.905571	150.9904	68.733084	128.94752	68.061805	192.20888	69.718922	179.453256	65.495391	133.558957	51.981559	146.138621	104.650812	77.893173	167.036339	37.260058
rna-XM_043153652.1	gene-E1B28_008818	27.505602	21.129491	24.802395	24.767663	27.282728	23.04366	30.238939	31.660657	30.865386	23.851345	28.353983	27.974242	22.898992	20.659968	29.257016	22.975836	23.235575	27.644906	31.42434	23.008598	27.614632	29.46991	21.786668
rna-XM_043153653.1	gene-E1B28_008819	21.138826	7.961346	16.981978	7.274402	18.159381	4.590404	17.823275	6.39323	23.640301	8.057104	22.784154	7.360034	16.018639	3.378204	20.565078	4.074528	17.902765	9.143431	19.713084	8.537642	12.469654	19.869574	3.634567
rna-XM_043153654.1	gene-E1B28_008820	19.543573	17.175641	15.499106	19.029028	18.810632	23.937731	19.348661	17.409665	19.264212	19.064111	19.510603	21.399916	16.118643	17.058092	18.828829	20.180154	22.518094	17.741799	14.752775	19.148457	16.48486	20.704956	28.136255
rna-XM_043153655.1	gene-E1B28_008821	131.48698	102.547754	87.517628	67.010564	102.025872	89.557309	113.954539	115.271619	115.204236	99.526917	92.375201	107.550669	99.588382	115.911238	126.873912	105.01295	128.502338	92.18276	122.244923	192.599045	119.193908	112.332047	105.767583
rna-XM_043153656.1	gene-E1B28_008822	40.820134	16.757994	38.758969	18.446701	42.025278	31.213739	38.15943	33.79201	37.816996	22.747332	36.420203	19.048618	29.950308	37.99946	35.260448	29.231702	37.513979	25.861384	47.818406	31.764514	11.810316	34.752421	26.003179
rna-XM_043153657.1	gene-E1B28_008823	108.508369	109.67379	66.861582	125.236623	80.959584	131.135133	65.068886	108.052753	90.259607	140.499645	59.873147	165.971819	78.611518	117.704258	80.112908	136.889815	79.500023	95.539491	46.620606	104.423042	88.935123	81.599918	106.069875
rna-XM_043153658.1	gene-E1B28_008824	69.795194	131.295524	107.831413	137.878647	97.630949	129.775757	109.657857	122.918239	101.004987	163.218121	123.921208	167.484097	78.91445	95.972526	92.449221	142.861841	114.859693	178.224118	120.590486	137.166416	191.519999	95.712413	165.015439
rna-XM_043153659.1	gene-E1B28_008825	24.097814	14.783267	18.575706	13.714117	19.077209	15.029401	18.112309	13.482961	22.851768	18.811654	18.953437	14.470829	17.507518	12.182705	18.128441	13.676919	16.842559	13.889089	16.057227	10.826878	16.281062	19.617743	10.343302
rna-XM_043153660.1	gene-E1B28_008826	21.947632	21.160996	14.257621	11.91934	16.886865	14.449562	15.943607	19.047746	18.071379	18.18261	21.535917	14.754401	15.545457	16.389236	15.298137	15.449726	14.536913	12.332411	19.134765	19.381332	16.166266	14.196481	10.977593
rna-XM_043153661.1	gene-E1B28_008827	74.461854	61.22698	46.88141	60.235829	59.589749	62.324394	46.494088	65.565437	66.581395	66.022251	47.551382	69.134787	50.645457	54.01354	57.66578	56.660474	50.21144	55.824348	39.822935	60.813991	68.269049	58.350547	51.826465
rna-XM_043153662.1	gene-E1B28_008828	510.59324	376.275352	538.15693	312.477228	497.629738	310.464583	557.427165	356.040064	385.341202	450.356493	403.679336	425.468927	507.064748	267.344405	512.319621	337.606373	474.132488	450.605094	550.640095	363.797542	423.113276	457.770113	358.898568
rna-XM_043153663.1	gene-E1B28_008829	21.109715	2.352943	12.5107	2.063213	12.915795	2.233302	12.934864	1.605158	16.231134	1.558961	13.305097	2.061078	11.847072	1.407546	12.906059	1.893895	9.660628	1.330241	13.496503	1.432311	3.843877	12.469251	1.615434
rna-XM_043153664.1	gene-E1B28_008830	274.797193	258.09108	289.15759	230.031561	310.536453	256.630881	293.872119	215.397003	272.957421	281.629638	237.885672	294.321098	266.490006	252.175878	346.016761	252.280321	330.68053	234.19796	292.353667	267.005978	269.871924	281.20562	231.460858
rna-XM_043153665.1	gene-E1B28_008831	19.972709	15.503013	14.957904	15.453081	18.541816	14.988212	13.548047	15.911545	18.717816	17.000798	17.796244	13.985356	12.185949	14.111262	15.351721	15.714259	12.807733	17.350089	14.01185	10.280183	10.49026	17.334221	11.582263
rna-XM_043153666.1	gene-E1B28_008832	16.454651	13.796395	12.505466	13.126801	14.597687	10.700948	10.920745	7.735364	17.030949	12.601681	14.689569	11.910007	8.740508	9.590828	11.459424	11.728449	10.316531	12.001499	10.053817	9.129486	12.927596	12.669287	8.823035
rna-XM_043153667.1	gene-E1B28_008833	103.164959	125.95991	100.053941	117.92331	101.029935	106.923562	101.901117	77.68465	106.324949	96.171601	95.05654	96.92085	100.256057	84.544044	105.806553	108.876329	103.969734	101.592166	82.345655	69.61894	80.949782	128.15055	65.580354
rna-XM_043153668.1	gene-E1B28_008834	55.872778	87.625021	42.483249	99.070031	47.769752	85.429167	35.410694	94.070626	47.212133	146.378999	50.26371	137.214719	35.200834	81.164476	39.548091	69.372506	45.631532	74.32304	38.487244	178.119592	109.10803	42.353328	78.786099
rna-XM_043153669.1	gene-E1B28_008835	552.108888	1482.406173	613.826677	1296.792276	739.475921	1388.454597	539.328001	1537.766391	757.104907	1595.978787	911.530228	1577.818108	720.041615	1729.386395	594.062451	1531.124523	952.878536	1456.424713	632.475734	1461.179643	1596.018697	795.903429	794.578895
rna-XM_043153670.1	gene-E1B28_008836	36.951649	32.903599	27.402794	35.543121	32.595675	31.660838	27.848987	36.367264	31.86104	38.728702	29.521219	34.93543	23.246938	32.053069	30.953981	39.257056	23.769953	35.442457	25.656738	33.856248	32.167641	28.505413	26.608322
rna-XM_043153671.1	gene-E1B28_008837	37.434228	31.321377	28.32641	25.952018	33.1763	25.737853	29.933034	23.687487	31.656899	27.858415	35.200916	27.593601	24.486182	23.243932	28.491929	25.861541	30.998889	24.135512	30.364551	30.386904	26.839773	31.474627	21.334054
rna-XM_043153672.1	gene-E1B28_008838	38.270214	35.855217	37.707511	29.871265	38.756563	30.467119	44.746521	33.5067	41.751653	39.939562	33.647832	30.137726	43.770953	20.462596	40.70804	36.198591	48.374558	45.097902	46.87429	25.083341	44.882194	42.633188	19.525132
rna-XM_043153673.1	gene-E1B28_008839	49.076441	46.069167	30.04536	41.132885	50.983231	55.717817	27.496687	72.057917	51.981731	67.088551	23.688382	72.841389	30.822275	57.080585	37.945089	65.326875	29.145821	40.260506	27.347473	78.171447	39.475224	46.313364	43.630061
rna-XM_043153674.1	gene-E1B28_008840	30.686576	43.827236	30.253668	38.326456	29.966564	46.097697	31.448229	51.671348	30.819228	55.771287	34.545221	54.305125	27.645622	51.85051	33.010923	39.696117	30.569261	51.254997	26.687141	58.982986	59.378561	32.361185	36.350121
rna-XM_043153675.1	gene-E1B28_008841	34.184106	51.339058	22.702622	30.955065	33.394359	41.220017	29.498738	32.275757	57.320536	38.02703	45.758996	45.431662	37.912764	32.961101	28.024626	41.753125	40.052912	39.186661	17.861312	22.223465	25.511669	32.310293	36.441156
rna-XM_043153676.1	gene-E1B28_008842	161.355624	59.871652	157.384833	33.817774	156.780175	46.383511	177.463086	40.407909	136.727741	55.491867	107.411303	55.548254	164.501747	40.001938	146.177546	49.532437	136.257262	40.203023	161.440679	49.848232	51.809593	135.748623	31.344541
rna-XM_043153677.1	gene-E1B28_008842	6.732079	6.140015	3.146058	6.403328	4.755871	5.501004	6.992355	8.187591	8.426236	8.586044	9.161392	7.592694	2.155779	4.778922	5.689781	2.828519	2.734411	7.098291	4.328955	10.369185	9.392334	3.849418	5.019866
rna-XM_043153678.1	gene-E1B28_008843	65.593852	59.221117	56.31421	55.10003	63.550525	57.759297	60.599408	57.01341	73.81042	52.513852	71.897846	48.644071	67.010979	62.835026	61.724878	63.804523	53.944234	53.944313	61.321898	45.669021	48.072467	67.877042	33.361551
rna-XM_043153679.1	gene-E1B28_008844	21.987043	17.375051	16.132267	15.087955	16.427016	15.014505	14.656346	16.699769	18.811068	16.044473	15.562567	14.697475	14.396332	14.990725	14.892265	16.855739	12.274412	15.809278	14.023047	14.260924	14.253955	15.435653	12.085439
rna-XM_043153680.1	gene-E1B28_008845	123.023297	86.736937	117.610533	80.235201	124.145066	71.361	119.842322	62.28255	102.951631	89.054621	123.756155	86.249309	100.80493	82.88068	123.657149	80.748732	126.496823	82.328656	134.667517	76.969285	79.302692	117.582357	75.941687
rna-XM_043160758.1	gene-E1B28_008846	20.618617	31.040894	12.240129	22.352532	15.727907	22.766995	12.527906	22.489991	21.305537	23.167435	19.421248	24.095237	12.098652	23.186281	14.752285	22.2092	15.283607	20.027781	13.874502	25.052702	28.779578	14.913039	29.421611
rna-XM_043153681.1	gene-E1B28_008847	23.172137	20.344284	19.634545	13.636446	24.523978	12.861827	20.039611	13.92902	22.380419	15.748341	23.03167	14.020398	19.585668	10.965462	21.478948	14.187977	16.820926	16.706878	21.806742	9.710495	18.744688	20.419313	8.874929
rna-XM_043153682.1	gene-E1B28_008848	24.872683	31.928238	16.306939	27.471703	19.433366	28.643157	19.219452	32.623511	24.952692	34.678804	22.22683	32.232396	18.131581	29.641569	19.042533	29.849816	18.028707	28.907712	16.550769	47.095698	37.126453	21.098169	29.214468
rna-XM_043153683.1	gene-E1B28_008849	55.948403	21.289807	66.395135	23.44558	69.729774	20.825774	75.153816	19.640642	64.591784	27.862538	84.15251	25.615656	63.516902	14.187143	75.259839	16.184984	67.692486	26.848958	90.314936	16.124521	27.771581	65.226571	10.197201
rna-XM_043153684.1	gene-E1B28_008850	36.208613	22.261869	24.548554	21.704949	28.667338	19.460148	27.835269	24.642488	21.81093	23.540525	25.539005	17.252477	24.872613	12.432621	25.554334	22.880907	22.058547	23.686571	24.765633	16.185903	21.194215	22.538203	11.449434
rna-XM_043153685.1	gene-E1B28_008851	41.775091	52.851648	33.248992	40.145335	42.683842	43.765127	36.249958	56.652469	37.422431	56.992495	38.369643	51.510152	36.015879	48.287481	39.434675	42.098991	33.770799	52.323692	34.705778	39.578175	52.826247	40.845888	47.986502
rna-XM_043153686.1	gene-E1B28_008852	929.592712	243.015666	778.038335	189.417045	816.47471	211.599768	862.257965	271.291083	689.058649	241.756342	731.973994	261.897487	837.028201	175.715865	796.071207	208.610714	722.153923	205.64456	891.822566	302.469003	212.176249	776.4314	165.98211
rna-XM_043153687.1	gene-E1B28_008853	28.171957	40.709044	21.843801	43.06104	28.465217	48.524638	30.527064	33.391417	28.78348	40.710977	28.74689	58.029659	24.906606	47.647638	29.084257	52.595017	29.267397	31.094119	18.303171	66.388921	42.250723	30.868662	35.634467
rna-XM_043153688.1	gene-E1B28_008854	31.975355	38.762638	30.912858	38.294852	33.153765	42.047663	29.964618	48.490253	33.644355	40.279656	35.751946	40.166529	27.659641	33.259644	30.077212	41.915733	32.822126	41.952505	27.809897	57.095031	35.983478	30.591521	28.096216
rna-XM_043153689.1	gene-E1B28_008855	45.955809	36.74109	47.48463	36.409059	45.65161	37.204276	47.397538	38.069849	41.120004	37.428264	48.000837	35.370822	46.15578	29.852585	45.802565	36.457525	41.873297	36.941423	49.166169	51.64152	39.51749	44.609929	20.184707
rna-XM_043153690.1	gene-E1B28_008856	32.438267	15.53997	20.134456	12.419223	23.14966	14.715738	21.550884	21.047141	24.638682	20.245221	20.963472	17.905412	15.16496	16.558612	21.703449	19.152696	19.136941	13.510607	19.43192	38.919723	14.271455	20.181818	11.995349
rna-XM_043153691.1	gene-E1B28_008857	40.823233	24.452453	41.176272	36.822709	45.807225	31.70535	46.842463	25.081764	45.863701	34.544833	41.119287	40.072243	40.273126	30.455485	47.072167	38.001363	41.909943	29.914274	40.446165	36.494908	23.623404	48.860444	28.058401
rna-XM_043153692.1	gene-E1B28_008858	79.288433	116.624237	67.885172	91.150227	84.431782	88.046735	86.18544	97.91007	74.346748	104.442246	63.655687	83.138788	76.556654	113.718053	85.893608	104.806467	82.687044	92.515111	66.713637	49.56294	47.304038	83.220824	101.421963
rna-XM_043153693.1	gene-E1B28_008859	46.059821	69.013187	47.618447	68.391424	46.868666	62.044618	52.317735	83.009177	54.719635	63.891001	63.628723	57.834706	40.774251	60.232386	49.143797	69.268256	38.377441	79.933155	50.538986	48.837084	54.879908	52.867359	50.286059
rna-XM_043153694.1	gene-E1B28_008860	23.173839	9.126913	20.022175	8.062426	18.247069	6.880785	20.746513	8.804261	18.785264	8.577589	21.895763	9.749389	16.633565	4.813103	18.791562	7.714561	14.125959	8.288585	18.230851	3.255149	7.809653	19.869192	4.474906
rna-XM_043153695.1	gene-E1B28_008861	18.852832	20.474379	23.022945	21.520946	23.103663	18.878498	24.440646	13.381728	25.326431	20.311981	26.340648	18.550199	18.85336	12.939605	19.264575	17.109416	20.921507	17.97757	19.071785	7.80408	10.837041	24.186627	15.580187
rna-XM_043153696.1	gene-E1B28_008862	23.566927	29.370333	29.25122	25.777215	26.205278	24.427642	29.306118	33.275526	35.860681	30.82728	35.443446	32.034017	21.741159	20.582252	26.792621	25.010029	31.750817	42.983285	35.339927	30.571535	33.998957	31.481249	21.431173
rna-XM_043153697.1	gene-E1B28_008863	101.219331	43.527936	130.31633	43.186087	113.978478	43.767521	91.657998	30.599277	82.554797	41.974908	99.433149	34.915509	93.308402	35.702898	92.385167	38.918348	85.375355	34.973685	111.7304	50.182881	32.361613	90.098602	25.130301
rna-XM_043153698.1	gene-E1B28_008864	6.249466	12.820939	11.188943	49.127426	7.701524	18.772483	13.732342	8.170903	10.629183	22.066598	6.004881	11.909786	9.128807	13.673349	11.366096	18.472985	9.552447	19.346788	11.938115	40.756294	15.421253	7.725433	27.384102
rna-XM_043153699.1	gene-E1B28_008865	0.452129	3.185895	4.291447	1.469619	3.860167	1.672413	3.471713	0.453612	4.042743	0.70431	2.614393	0	0.916966	1.075302	1.65728	1.578564	5.167204	1.934117	2.276241	2.9401	10.906983	4.077033	8.661518
rna-XM_043153700.1	gene-E1B28_008866	13.535583	16.619996	10.359442	17.315613	13.017975	12.743377	11.802085	15.515924	10.841508	18.466578	12.675003	13.469555	11.844399	12.67127	12.287261	13.755426	9.174303	14.552702	13.806589	12.351435	12.646912	13.752985	11.2533
rna-XM_043153701.1	gene-E1B28_008867	25.271904	10.468103	22.326741	9.638241	19.505897	9.427772	21.983196	5.623025	23.066247	8.887963	17.267972	7.454754	18.843343	7.221225	21.682525	8.563186	16.264096	9.300392	19.919087	3.20519	8.238961	19.507336	4.989108
rna-XM_043153702.1	gene-E1B28_008868	32.24733	8.780051	29.266447	10.050383	32.127601	8.754836	39.268632	9.139772	26.710032	14.549827	26.669491	9.717075	30.762115	8.059507	32.31688	10.369559	23.282779	10.25697	37.18853	3.792538	7.270391	28.457952	4.619918
rna-XM_043153703.1	gene-E1B28_008869	104.523146	120.300102	89.263396	117.552607	101.678264	153.59197	79.329882	107.611253	118.833151	148.583327	150.028713	190.304044	86.61176	150.881823	96.546301	119.663717	179.22693	124.569829	87.021468	258.188038	120.267466	117.070961	199.786988
rna-XM_043153704.1	gene-E1B28_008870	17.679815	10.264329	12.220553	14.104357	13.138013	16.861781	11.879838	16.137144	14.75034	19.801739	13.583634	16.843697	11.228419	9.657993	12.055566	12.825311	16.938907	14.493432	11.292777	18.4536	11.982495	13.886407	14.752529
rna-XM_043153705.1	gene-E1B28_008871	62.633345	43.562854	41.710022	26.966945	49.391629	43.413601	58.684837	53.576513	50.656415	43.500345	45.219103	40.312297	47.957578	52.489036	59.782654	43.36899	54.921079	31.924716	51.907892	26.870787	12.046221	52.191977	32.604827
rna-XM_043153706.1	gene-E1B28_008872	83.858915	67.935558	75.022364	85.821158	112.104041	123.982825	89.805777	67.153437	150.491453	110.537899	136.529764	121.274358	77.547044	54.385937	85.015253	77.738574	271.866151	73.771582	58.565701	229.57408	105.230394	128.587954	129.151597
rna-XM_043153707.1	gene-E1B28_008872	3.18032	5.997044	3.33037	12.70641	4.561887	16.964133	7.932133	14.148871	7.585237	19.775142	8.137274	14.072789	4.139288	12.743175	5.192772	12.178272	15.62454	24.170794	5.2577	23.324859	14.718445	6.068024	18.223497
rna-XM_043153708.1	gene-E1B28_008873	792.226487	2170.412335	642.111813	1698.525443	695.579719	1594.727874	647.763782	1875.704089	720.581081	1788.404121	705.329227	1342.531082	744.819691	1455.389732	777.922502	1722.956743	998.137326	1718.85033	705.672179	2081.975864	1502.952609	670.487866	1881.258739
rna-XM_043153709.1	gene-E1B28_008874	131.062679	111.173504	140.994496	102.437615	138.109953	109.298902	132.823196	135.511743	122.033209	107.947194	140.209226	103.980101	120.430227	115.980817	138.629038	147.000053	137.022284	132.505873	151.200731	159.987329	136.946701	133.856149	147.392254
rna-XM_043153710.1	gene-E1B28_008875	682.485553	579.016503	492.348095	502.816952	545.443098	509.679244	432.067213	469.078511	474.24188	568.079087	404.323079	501.414731	488.322756	426.699866	533.369212	419.64019	464.20448	398.0478	352.64568	700.626687	474.255548	487.034894	447.465658
rna-XM_043153711.1	gene-E1B28_008876	4.325162	8.001089	7.057898	6.0061	6.37741	6.745724	4.921165	4.688674	7.000817	4.743925	10.99577	5.829017	4.268974	6.563829	4.989185	7.426019	3.898513	5.008492	4.746567	4.498698	6.146948	3.052445	2.66181
rna-XM_043153712.1	gene-E1B28_008877	1.768306	2.079986	3.266404	0.479653	0.539288	3.27842	0	1.776674	1.584144	0.690422	4.269662	0	1.792849	0.524389	0.405277	3.609533	0.721823	1.894841	0.890137	0.960568	3.561256	0.997283	0
rna-XM_043153713.1	gene-E1B28_008878	16.346332	18.428361	14.64718	17.760678	14.888531	17.616412	14.197026	21.14731	16.599407	19.423223	15.664355	16.209622	12.667362	19.117818	13.878304	19.751515	10.286684	16.873896	11.309232	9.129632	14.721743	13.866137	11.094115
rna-XM_043153714.1	gene-E1B28_008879	93.690277	54.999837	66.767151	52.685775	78.9565	52.252995	80.757595	54.365062	88.724164	65.752903	67.039058	59.816	81.183145	55.790378	89.025539	54.527581	74.753453	58.550749	67.608393	45.195744	50.421809	78.994453	35.404143
rna-XM_043153715.1	gene-E1B28_008880	122.942435	34.875566	93.285102	37.860092	105.291436	36.194022	108.612739	23.767771	103.488732	38.208848	102.081345	31.658437	108.933339	26.67288	108.622094	26.799985	92.637278	24.420603	123.311665	19.695068	24.85783	114.560863	19.990016
