gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
MarorGypsy-1	MarorGypsy-1	8884.238	8917.481	8897.665	8908.649	8892.989	8917.274	8918.968	8908.738	8918.992	8926.086	8913.501	8918.245	8892.619	8860.826	8894.569	8907.949	8898.783	8916.676	8909.711	8922.365	8924.765	8894.603	8921.801
MarorGypsy-10	MarorGypsy-10	6628.34341230198	6628.34341230198	6623.665	6628.34341230198	6618.989	6643.274	6644.968	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6618.619	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6628.34341230198	6620.603	6628.34341230198
MarorGypsy-11	MarorGypsy-11	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1147.274	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1149.81668234984	1152.365	1149.81668234984	1149.81668234984	1149.81668234984
MarorGypsy-12	MarorGypsy-12	7227.238	7260.481	7240.665	7251.649	7250.91562513591	7260.274	7261.968	7251.738	7261.992	7269.086	7256.501	7261.245	7235.619	7203.826	7237.569	7250.949	7241.783	7259.676	7252.711	7265.365	7267.765	7237.603	7264.801
MarorGypsy-13	MarorGypsy-13	7239.29382471333	7239.29382471333	7239.29382471333	7242.649	7239.29382471333	7239.29382471333	7252.968	7239.29382471333	7239.29382471333	7239.29382471333	7239.29382471333	7239.29382471333	7239.29382471333	7239.29382471333	7228.569	7239.29382471333	7239.29382471333	7239.29382471333	7243.711	7239.29382471333	7239.29382471333	7228.603	7239.29382471333
MarorGypsy-14	MarorGypsy-14	7761.21108816036	7761.21108816036	7745.665	7761.21108816036	7761.21108816036	7765.274	7766.968	7761.21108816036	7761.21108816036	7774.086	7761.21108816036	7761.21108816036	7761.21108816036	7761.21108816036	7742.569	7761.21108816036	7761.21108816036	7761.21108816036	7761.21108816036	7761.21108816036	7772.765	7761.21108816036	7761.21108816036
MarorGypsy-15	MarorGypsy-15	8536.238	8555.45265785626	8549.665	8560.649	8555.45265785626	8569.274	8555.45265785626	8560.738	8555.45265785626	8555.45265785626	8555.45265785626	8570.245	8555.45265785626	8512.826	8546.569	8555.45265785626	8555.45265785626	8555.45265785626	8561.711	8574.365	8576.765	8546.603	8555.45265785626
MarorGypsy-16	MarorGypsy-16	5818.65891940266	5818.65891940266	5808.665	5819.649	5818.65891940266	5828.274	5829.968	5819.738	5818.65891940266	5837.086	5818.65891940266	5829.245	5803.619	5771.826	5805.569	5818.949	5809.783	5827.676	5818.65891940266	5833.365	5835.765	5805.603	5832.801
MarorGypsy-17	MarorGypsy-17	15436.238	15469.481	15449.665	15460.649	15444.989	15469.274	15470.968	15460.738	15470.992	15478.086	15465.501	15470.245	15444.619	15412.826	15446.569	15459.949	15450.783	15468.676	15461.711	15474.365	15476.765	15446.603	15473.801
MarorGypsy-18	MarorGypsy-18	9634.238	9667.481	9647.665	9658.649	9642.989	9667.274	9668.968	9658.738	9668.992	9676.086	9663.501	9668.245	9642.619	9610.826	9644.569	9657.949	9648.783	9666.676	9659.711	9672.365	9674.765	9644.603	9671.801
MarorGypsy-19	MarorGypsy-19	9005.238	9038.481	9018.665	9029.649	9013.989	9038.274	9039.968	9029.738	9039.992	9047.086	9034.501	9039.245	9013.619	8981.826	9015.569	9028.949	9019.783	9037.676	9030.711	9043.365	9045.765	9015.603	9042.801
MarorGypsy-2	MarorGypsy-2	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949	7377.949
MarorGypsy-20	MarorGypsy-20	15346.238	15379.481	15359.665	15370.649	15369.2492573092	15379.274	15380.968	15370.738	15369.2492573092	15388.086	15369.2492573092	15380.245	15369.2492573092	15322.826	15356.569	15369.949	15369.2492573092	15378.676	15369.2492573092	15384.365	15369.2492573092	15356.603	15383.801
MarorGypsy-21	MarorGypsy-21	9854.238	9887.481	9867.665	9878.649	9862.989	9887.274	9888.968	9878.738	9888.992	9896.086	9883.501	9888.245	9862.619	9830.826	9864.569	9877.949	9868.783	9886.676	9879.711	9892.365	9894.765	9864.603	9891.801
MarorGypsy-22	MarorGypsy-22	4203.238	4236.481	4216.665	4227.649	4211.989	4236.274	4237.968	4227.738	4227.74718975448	4245.086	4232.501	4237.245	4211.619	4227.74718975448	4213.569	4226.949	4227.74718975448	4235.676	4228.711	4227.74718975448	4243.765	4213.603	4240.801
MarorGypsy-23	MarorGypsy-23	16393.238	16426.481	16406.665	16417.649	16401.989	16426.274	16427.968	16417.738	16427.992	16435.086	16422.501	16427.245	16401.619	16369.826	16403.569	16416.949	16407.783	16425.676	16418.711	16414.7245395557	16414.7245395557	16403.603	16430.801
MarorGypsy-24	MarorGypsy-24	6597.25985783512	6601.481	6597.25985783512	6592.649	6597.25985783512	6597.25985783512	6602.968	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6591.949	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512	6597.25985783512
