baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,DE
1.0042327095366317,2.0469831444526134,0.8249639835430027,2.481300014651986,0.03139133907504321,0.08315951228651798,Not Significant
0.9029138689418972,-2.259055516562597,0.9466455616210918,-2.386379451982067,0.033351354225941134,0.08682852565719157,Not Significant
460.86215021200366,-0.6642621667736521,0.09281607146956955,-7.156758051232922,0.0383835684486021,0.09823591247015113,Not Significant
797.0129587112201,0.7441739972371237,0.14221917499973166,5.232585530316343,0.043000074447306365,0.10821685402572101,Not Significant
0.9200186514461343,1.9312694021452452,0.9834731234819909,1.9637236199272812,0.07950577368041883,0.19363502944747168,Not Significant
44.79351917996762,-0.7243533679165167,0.15927219005078008,-4.547896074547441,0.07947436082353616,0.19363502944747168,Not Significant
2001.8802341044575,0.6705209663815042,0.12346058907863824,5.4310527058510605,0.0836122221797304,0.20040389760538554,Not Significant
8.205838579362647,1.0033280528511452,0.36807112834664724,2.725908053038642,0.0857603407893988,0.2023408040499878,Not Significant
0.6161556492304934,-1.920538836247695,1.0099833312404767,-1.9015549829806204,0.08806195464035624,0.20457469462605835,Not Significant
1.5223875492936678,-1.7220286453029943,0.89382453891834,-1.9265846598784409,0.0922425486842114,0.2110193985881361,Not Significant
26.168461485356424,0.8658206958802888,0.27740504760925583,3.121142543519457,0.09363112387685509,0.2110193985881361,Not Significant
1.2461343786427,1.9817887914663324,1.0832550172476767,1.8294757558581554,0.09665140610061661,0.21462297531166336,Not Significant
1.479850592350889,-1.4776333828324646,0.7439329473275754,-1.9862453842655519,0.0983254716678409,0.21517603220063733,Not Significant
4.376761294366118,-1.0938265121532167,0.4708538940048893,-2.323069907842492,0.10397984419580031,0.2242993781937978,Not Significant
1.40931354935083,1.4998640575189035,0.7996076000978302,1.875750127106594,0.11175997207575511,0.23768670117519747,Not Significant
36.47591674302005,0.864005930851795,0.3461732089919537,2.4958775214516313,0.14655202103035261,0.30735215521643394,Not Significant
1122.0907262017838,0.6605730094436144,0.16970141750145892,3.8925603519955008,0.17202099697404155,0.35167544563567055,Not Significant
1.067232433828241,1.5274439224160228,1.0036455221297589,1.5218958175340151,0.1746732345872536,0.35167544563567055,Not Significant
84.72208612020312,0.6868101585784879,0.19917674461288207,3.4482447231144646,0.17414494858266769,0.35167544563567055,Not Significant
0.525568559052949,2.1714401722592163,1.545237488510333,1.4052468882000566,0.1816196441814092,0.3525433604989068,Not Significant
9.583478600451288,1.380445456576128,0.9000679364978744,1.5337125127991802,0.18233166855472716,0.3525433604989068,Not Significant
28.749409205938797,0.6611292588350915,0.17931918021123144,3.686885351897691,0.18444321509545455,0.3525433604989068,Not Significant
0.4750556245322742,-1.7875693717812797,1.2475930387522696,-1.4328144805689569,0.18438376320812297,0.3525433604989068,Not Significant
6.522353249958381,-0.7991544950650631,0.33883906032451894,-2.358507588527966,0.18871334723836491,0.35619644291241376,Not Significant
23.718946010114795,-0.6875367996373726,0.24427987128531584,-2.814545447481173,0.22132947877831857,0.4126018678460013,Not Significant
3.2739816901386543,1.3481245603071903,1.0022183032664687,1.345140630452797,0.23129649003207248,0.42589343670324564,Not Significant
28.410273902795996,0.6348945332325495,0.18595634335589126,3.414212829607329,0.23410036586999594,0.42589343670324564,Not Significant
7.207826856377238,0.8605806031239062,0.5146328846921718,1.672222333088301,0.2458580609036006,0.44195913329099634,Not Significant
1.421886208588115,-1.042536318061091,0.7487051792229936,-1.392452392466465,0.25402494311041357,0.4512678401137935,Not Significant
1397.3709197841388,-0.6013253841588018,0.15746747474204917,-3.8187275508408685,0.25996002374155136,0.45644143703458434,Not Significant
0.7841969769871164,1.4417572336981608,1.21095201222782,1.190598156772309,0.27278552956641944,0.4734553444198774,Not Significant
32.93011033351501,0.6600640097527519,0.32461634937612066,2.0333664987032454,0.31115168046435165,0.5339079971604216,Not Significant
